config,seed,interv_frac,alpha,boost,di_after_monitor,di_priv_after_monitor,efficiency_loss_rel,deviation_rel,efficiency_ok,reverse_ok,reaches_target,admissible,qualifying,selected
uniform bias=0.30 frac=0.50,58,0.5,0.7,1.0534321033726735,0.7320831584021396,1.365965038975383,-0.014570408763152682,0.006972207565433722,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,58,0.5,1.0,1.0763315762466763,0.7567601187977173,1.3214227007479247,-0.016370255168168493,0.009960296522048164,True,True,False,True,False,True
uniform bias=0.30 frac=1.00,58,1.0,0.3,1.0228994728740028,0.7361959851347358,1.3583339493721684,-0.008022306695885316,0.005976861467982075,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,58,1.0,0.5,1.0381657881233382,0.7526472920651209,1.3286435898230502,-0.011888972995316122,0.009961435779970145,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,58,1.0,0.7,1.0534321033726735,0.7773242524606987,1.286464428241366,-0.014570408763152682,0.013946010091958212,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,58,1.0,1.0,1.0763315762466763,0.8390166534496432,1.1918714555765595,-0.016370255168168493,0.01992287155994029,True,True,False,True,False,True
uniform bias=0.30 frac=0.10,59,0.1,0.3,1.0382420929324483,0.6295531879288224,1.58842814105972,-0.0038518658866071747,0.000953585938411017,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,59,0.1,0.5,1.0637368215540806,0.6334393187185064,1.5786831831391084,-0.0024884591528146305,0.0015893098973516968,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,59,0.1,0.7,1.0892315501757126,0.6373254495081906,1.569057066168748,0.002020001440869199,0.002225033856292371,True,True,False,True,False,True
uniform bias=0.30 frac=0.10,59,0.1,1.0,1.127473643108161,0.6373254495081906,1.569057066168748,0.014679668318691308,0.003178619794703389,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,59,0.25,0.3,1.0382420929324483,0.6489838418772428,1.540870412285477,-0.0038518658866071747,0.0024404534980144105,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,59,0.25,0.5,1.0637368215540806,0.6528699726669269,1.5316985645933017,-0.0024884591528146305,0.004067422496690688,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,59,0.25,0.7,1.0892315501757126,0.6645283650359792,1.5048266599513138,0.002020001440869199,0.005694391495366954,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,59,0.25,1.0,1.127473643108161,0.6761867574050314,1.478881372710774,0.014679668318691308,0.008134844993381364,True,True,False,True,False,True
uniform bias=0.30 frac=0.50,59,0.5,0.3,1.0382420929324483,0.6761867574050314,1.478881372710774,-0.0038518658866071747,0.005060533927451306,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,59,0.5,0.5,1.0637368215540806,0.6878451497740837,1.4538155867326252,-0.0024884591528146305,0.008434223212418854,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,59,0.5,0.7,1.0892315501757126,0.7072758037225042,1.4138755980861244,0.002020001440869199,0.011807912497386372,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,59,0.5,1.0,1.127473643108161,0.7383648500399769,1.3543439939561825,0.014679668318691308,0.016868446424837678,True,True,False,True,False,True
uniform bias=0.30 frac=1.00,59,1.0,0.3,1.0382420929324483,0.7072758037225042,1.4138755980861244,-0.0038518658866071747,0.010191148095552952,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,59,1.0,0.5,1.0637368215540806,0.7577955039883973,1.3196172248803828,-0.0024884591528146305,0.016985246825921608,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,59,1.0,0.7,1.0892315501757126,0.8005429426749223,1.249152227435314,0.002020001440869199,0.023779345556290205,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,59,1.0,1.0,1.127473643108161,0.8588349045201836,1.1643681396003378,0.014679668318691308,0.033970493651843146,True,True,True,True,True,True
uniform bias=0.30 frac=0.10,60,0.1,0.3,1.0272090395480227,0.6704331450094161,1.4915730337078654,0.0030883341539357165,0.0006749010298838435,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,60,0.1,0.5,1.0453483992467043,0.674623352165725,1.482308604927071,0.007128175973287204,0.0011248350498064019,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,60,0.1,0.7,1.0634877589453862,0.6830037664783427,1.464120769283794,0.012752779699354264,0.0015747690697289665,True,True,False,True,False,True
uniform bias=0.30 frac=0.10,60,0.1,1.0,1.0906967984934088,0.6830037664783427,1.464120769283794,0.024161113863546222,0.0022496700996128094,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,60,0.25,0.3,1.0272090395480227,0.6788135593220339,1.4731585518102372,0.0030883341539357165,0.001760505058813088,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,60,0.25,0.5,1.0453483992467043,0.6871939736346516,1.4551932036174293,0.007128175973287204,0.002934175098021804,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,60,0.25,0.7,1.0634877589453862,0.6955743879472692,1.437660755381075,0.012752779699354264,0.004107845137230534,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,60,0.25,1.0,1.0906967984934088,0.703954802259887,1.420545746388443,0.024161113863546222,0.005868350196043622,True,True,False,True,False,True
uniform bias=0.30 frac=0.50,60,0.5,0.3,1.0272090395480227,0.6997645951035781,1.4290520083428648,0.0030883341539357165,0.0034958356077383857,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,60,0.5,0.5,1.0453483992467043,0.7123352165725048,1.4038334434897553,0.007128175973287204,0.005826392679563957,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,60,0.5,0.7,1.0634877589453862,0.7207156308851224,1.3875097987980143,0.012752779699354264,0.008156949751389557,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,60,0.5,1.0,1.0906967984934088,0.7416666666666666,1.3483146067415732,0.024161113863546222,0.011652785359127945,True,True,False,True,False,True
uniform bias=0.30 frac=1.00,60,1.0,0.3,1.0272090395480227,0.7207156308851224,1.3875097987980143,0.0030883341539357165,0.006914578029062221,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,60,1.0,0.5,1.0453483992467043,0.7500470809792844,1.3332496390684827,0.007128175973287204,0.011524296715103662,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,60,1.0,0.7,1.0634877589453862,0.7751883239171374,1.2900091102338294,0.012752779699354264,0.016134015401145164,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,60,1.0,1.0,1.0906967984934088,0.8045197740112994,1.2429775280898878,0.024161113863546222,0.023048593430207386,True,True,False,True,False,True
uniform bias=0.30 frac=0.10,61,0.1,0.3,1.0136693577539462,0.7349078202193035,1.3607148712903756,4.925690784087613e-05,0.0003820496187768142,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,61,0.1,0.5,1.0227822629232437,0.7349078202193035,1.3607148712903756,0.0006164925562423974,0.0006367493646280253,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,61,0.1,0.7,1.0318951680925412,0.7392055267702936,1.352803738317757,0.0016112463725166785,0.000891449110479237,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,61,0.1,1.0,1.0455645258464876,0.7435032333212837,1.3449840635297932,0.0039049736616895824,0.0012734987292560569,True,True,False,True,False,True
uniform bias=0.30 frac=0.25,61,0.25,0.3,1.0136693577539462,0.7392055267702936,1.352803738317757,4.925690784087613e-05,0.000917703595876663,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,61,0.25,0.5,1.0227822629232437,0.7392055267702936,1.352803738317757,0.0006164925562423974,0.001529505993127776,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,61,0.25,0.7,1.0318951680925412,0.7435032333212837,1.3449840635297932,0.0016112463725166785,0.00214130839037889,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,61,0.25,1.0,1.0455645258464876,0.7478009398722737,1.337254270061231,0.0039049736616895824,0.0030590119862555676,True,True,False,True,False,True
uniform bias=0.30 frac=0.50,61,0.5,0.3,1.0136693577539462,0.7520986464232637,1.3296128170894528,4.925690784087613e-05,0.0017890070523585726,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,61,0.5,0.5,1.0227822629232437,0.7563963529742539,1.3220581988105353,0.0006164925562423974,0.0029816784205976303,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,61,0.5,0.7,1.0318951680925412,0.7778848857292043,1.2855372540920122,0.0016112463725166785,0.004174349788836688,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,61,0.5,1.0,1.0455645258464876,0.7950757119331645,1.2577418540035366,0.0039049736616895824,0.005963356841195291,True,True,False,True,False,True
uniform bias=0.30 frac=1.00,61,1.0,0.3,1.0136693577539462,0.7606940595252439,1.314588943450024,4.925690784087613e-05,0.0035309157153767764,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,61,1.0,0.5,1.0227822629232437,0.7735871791782142,1.292679127725857,0.0006164925562423974,0.005884859525627979,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,61,1.0,0.7,1.0318951680925412,0.8079688315861349,1.2376715052694374,0.0016112463725166785,0.008238803335879183,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,61,1.0,1.0,1.0455645258464876,0.8380527774430653,1.1932422717469449,0.0039049736616895824,0.011769719051256015,True,True,False,True,False,True
uniform bias=0.30 frac=0.10,62,0.1,0.3,1.0442068965517242,0.5894909688013136,1.6963788300835656,-0.006765966408613554,0.0010359997152563126,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,62,0.1,0.5,1.0736781609195403,0.5936717558140888,1.6844325002942448,-0.006342758104122031,0.001726666192093854,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,62,0.1,0.7,1.1031494252873564,0.5978525428268642,1.6726532520404387,-0.0019724677381098617,0.0024173326689313963,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,62,0.1,1.0,1.1473563218390805,0.6062141168524147,1.64958217270195,0.011983746676259151,0.003453332384187708,True,True,False,True,False,True
uniform bias=0.30 frac=0.25,62,0.25,0.3,1.0442068965517242,0.6062141168524147,1.64958217270195,-0.006765966408613554,0.002560030267189894,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,62,0.25,0.5,1.0736781609195403,0.6229372649035159,1.605298087528743,-0.006342758104122031,0.004266717111983156,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,62,0.25,0.7,1.1031494252873564,0.6271180519162911,1.5945961002785516,-0.0019724677381098617,0.005973403956776418,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,62,0.25,1.0,1.1473563218390805,0.639660412954617,1.5633295100770113,0.011983746676259151,0.008533434223966312,True,True,False,True,False,True
uniform bias=0.30 frac=0.50,62,0.5,0.3,1.0442068965517242,0.6229372649035159,1.605298087528743,-0.006765966408613554,0.00520068583671634,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,62,0.5,0.5,1.0736781609195403,0.6605643480184933,1.513857057226473,-0.006342758104122031,0.008667809727860565,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,62,0.5,0.7,1.1031494252873564,0.6814682830823696,1.4674197241827163,-0.0019724677381098617,0.012134933619004792,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,62,0.5,1.0,1.1473563218390805,0.7065530051590213,1.4153219824957557,0.011983746676259151,0.01733561945572113,True,True,False,True,False,True
uniform bias=0.30 frac=1.00,62,1.0,0.3,1.0442068965517242,0.6647451350312685,1.504335943659011,-0.006765966408613554,0.010687569017644234,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,62,1.0,0.5,1.0736781609195403,0.7149145791845718,1.3987685090162734,-0.006342758104122031,0.017812615029407054,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,62,1.0,0.7,1.1031494252873564,0.7734455973634257,1.2929157569826093,-0.0019724677381098617,0.02493766104116988,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,62,1.0,1.0,1.1473563218390805,0.8403381895678301,1.189997089760113,0.011983746676259151,0.03562523005881411,True,True,False,True,False,True
uniform bias=0.30 frac=0.10,63,0.1,0.3,1.0183901962258477,0.7162995263514021,1.3960640251902388,0.008885882329792517,0.0004854222192906832,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,63,0.1,0.5,1.0306503270430796,0.7162995263514021,1.3960640251902388,0.015994294168576492,0.0008090370321511409,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,63,0.1,0.7,1.0429104578603112,0.7162995263514021,1.3960640251902388,0.024050298235831553,0.0011326518450115919,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,63,0.1,1.0,1.061300654086159,0.7201714156830313,1.3885583046246999,0.037911039765097916,0.0016180740643022755,True,True,False,True,False,True
uniform bias=0.30 frac=0.25,63,0.25,0.3,1.0183901962258477,0.7201714156830313,1.3885583046246999,0.008885882329792517,0.0012625768992943222,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,63,0.25,0.5,1.0306503270430796,0.7240433050146605,1.3811328591454235,0.015994294168576492,0.0021042948321572095,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,63,0.25,0.7,1.0429104578603112,0.7240433050146605,1.3811328591454235,0.024050298235831553,0.00294601276502008,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,63,0.25,1.0,1.061300654086159,0.731787083677919,1.3665176966147838,0.037911039765097916,0.004208589664314402,True,True,False,True,False,True
uniform bias=0.30 frac=0.50,63,0.5,0.3,1.0183901962258477,0.7356589730095481,1.3593254982115484,0.008885882329792517,0.0025578361851817666,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,63,0.5,0.5,1.0306503270430796,0.7511465303360649,1.3312981683515164,0.015994294168576492,0.0042630603086362875,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,63,0.5,0.7,1.0429104578603112,0.7627621983309525,1.311024592183727,0.024050298235831553,0.005968284432090777,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,63,0.5,1.0,1.061300654086159,0.7743778663258402,1.291359223300971,0.037911039765097916,0.008526120617272544,True,True,False,True,False,True
uniform bias=0.30 frac=1.00,63,1.0,0.3,1.0183901962258477,0.7434027516728064,1.3451658576051782,0.008885882329792517,0.005166225033650766,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,63,1.0,0.5,1.0306503270430796,0.7627621983309525,1.311024592183727,0.015994294168576492,0.008610375056084632,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,63,1.0,0.7,1.0429104578603112,0.7859935343207277,1.2722750968482472,0.024050298235831553,0.012054525078518435,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,63,1.0,1.0,1.061300654086159,0.8208405383053905,1.2182634182084633,0.037911039765097916,0.017220750112169197,True,True,False,True,False,True
uniform bias=0.30 frac=0.10,64,0.1,0.3,1.0411776540326927,0.6223280043111192,1.6068696781642369,-0.01655622063683343,0.0011713128263952676,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,64,0.1,0.5,1.068629423387821,0.6223280043111192,1.6068696781642369,-0.02252942201349138,0.0019521880439921095,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,64,0.1,0.7,1.0960811927429495,0.6296928327645052,1.5880758807588076,-0.02445120015183079,0.0027330632615889527,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,64,0.1,1.0,1.1372588467756422,0.6333752469911982,1.5788428814520703,-0.019737448787493398,0.003904376087984219,True,True,False,True,False,True
uniform bias=0.30 frac=0.25,64,0.25,0.3,1.0411776540326927,0.6444224896712771,1.5517770034843206,-0.01655622063683343,0.0028506404781012545,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,64,0.25,0.5,1.068629423387821,0.6517873181246633,1.534242800055119,-0.02252942201349138,0.004751067463502084,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,64,0.25,0.7,1.0960811927429495,0.6628345608047423,1.508672086720867,-0.02445120015183079,0.006651494448902915,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,64,0.25,1.0,1.1372588467756422,0.6665169750314353,1.5003368818218568,-0.019737448787493398,0.009502134927004168,True,True,False,True,False,True
uniform bias=0.30 frac=0.50,64,0.5,0.3,1.0411776540326927,0.6738818034848214,1.4839397574303608,-0.01655622063683343,0.005661718610576697,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,64,0.5,0.5,1.068629423387821,0.6886114603915934,1.452197730533455,-0.02252942201349138,0.009436197684294483,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,64,0.5,0.7,1.0960811927429495,0.7070235315250584,1.414380081300813,-0.02445120015183079,0.01321067675801227,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,64,0.5,1.0,1.1372588467756422,0.7291180168852165,1.371520078837152,-0.019737448787493398,0.01887239536858897,True,True,False,True,False,True
uniform bias=0.30 frac=1.00,64,1.0,0.3,1.0411776540326927,0.7180707742051374,1.3926203877423389,-0.01655622063683343,0.011321332293706701,True,True,False,True,False,False
